airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type
SouthwestAir,967223766412603393,Sat Feb 24 02:24:50 +0000 2018,RT @liljfooseball: @RamsNFL should have flown @SouthwestAir...bags fly free and he has a lot of baggage.,3,0,en,,24518783,,,
SouthwestAir,967223292548583424,Sat Feb 24 02:22:57 +0000 2018,@SouthwestAir No worries!  I was with you yesterday and it’s only a matter of days before I’m back!  Start flying to Missoula!!!  ,0,0,en,967222954470686720,21980036,,,
SouthwestAir,967223254661455872,Sat Feb 24 02:22:48 +0000 2018,@RamsNFL @AdamSchefter American Airlines sucks... @SouthwestAir  is the cheaper option too LAX,0,1,en,967196578120310784,537776735,,,
SouthwestAir,967222968064593920,Sat Feb 24 02:21:40 +0000 2018,Shoutout to John from @SouthwestAir at BWI who takes care of my friend’s daughter Stella when she’s going to &amp; from… https://t.co/ZLlzxENCSK,0,0,en,,37818499,,,
SouthwestAir,967222681186713600,Sat Feb 24 02:20:31 +0000 2018,@SouthwestAir @AmericanAir has better rates this time. You guys never have specials to Little Rock  Ar.,0,0,en,967222150737399808,762093521520111616,,,
SouthwestAir,967222617966080000,Sat Feb 24 02:20:16 +0000 2018,@jessmdavison @SouthwestAir ... I feel like I’ve been on this thread before...,0,1,en,967157135888060417,1947943782,,,
SouthwestAir,967222587037290497,Sat Feb 24 02:20:09 +0000 2018,I flew 5 048 miles in 2017. Can't wait to see what 2018 has in store for me! https://t.co/6xixTADX2u #Southwestair via @Southwestair,0,0,en,,469721898,,,
SouthwestAir,967222458284675072,Sat Feb 24 02:19:38 +0000 2018,|@SouthwestAir your service &amp; app have been less satisfactory of late.

1.  App not showing my delayed flight which… https://t.co/vLilIXJk58|,0,0,en,,17257767,,,
SouthwestAir,967222352395223040,Sat Feb 24 02:19:13 +0000 2018,@SouthwestAir Happy to be the doctor on the plane taking care of the passenger in distress.,0,0,en,,2354071802,,,
SouthwestAir,967221882754756608,Sat Feb 24 02:17:21 +0000 2018,@SouthwestAir Great. Thanks!,0,0,en,967221772801130496,706204587884154880,US,Paradise  NV,city
SouthwestAir,967221840631312384,Sat Feb 24 02:17:11 +0000 2018,@SouthwestAir This is spam.,0,1,en,967221571453706241,303438769,,,
SouthwestAir,967221598330806272,Sat Feb 24 02:16:13 +0000 2018,RT @_jennylf: I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/xJiqVg4cyY (please use my link thx!!),1,0,en,,1627057891,,,
SouthwestAir,967221571646574595,Sat Feb 24 02:16:07 +0000 2018,Hello! How does one schedule a tour of @SouthwestAir headquarters in Dallas for a group of marketing students?,0,0,en,,718998902255407104,,,
SouthwestAir,967221508971036672,Sat Feb 24 02:15:52 +0000 2018,@SouthwestAir @travisdhill Try not to read too much into SW airline’s suggestion of a one-way flight. Your tweets m… https://t.co/vzSH3cJTSg,0,0,en,967143672394461190,913199207196045312,,,
